,代码,名称,盈利额
3380,603729,ST龙韵,-327.0
3381,600896,*ST海医,-329.0
3382,002131,利欧股份,-330.0
3383,600830,香溢融通,-334.0
3384,002595,豪迈科技,-336.0
3385,300738,奥飞数据,-337.0
3386,603598,引力传媒,-340.0
3387,000408,藏格控股,-353.0
3388,002394,联发股份,-354.0
3389,600488,天药股份,-362.0
3390,603111,康尼机电,-362.0
3391,603612,索通发展,-386.0
3392,300888,稳健医疗,-388.0
3393,605136,丽人丽妆,-390.0
3394,688360,德马科技,-391.0
3395,603883,老百姓,-396.0
3396,300411,金盾股份,-399.0
3397,002972,科安达,-402.0
3398,600876,洛阳玻璃,-404.0
3399,601018,宁波港,-406.0
3400,002215,诺普信,-416.0
3401,601399,国机重装,-418.0
3402,002261,拓维信息,-418.0
3403,002721,金一文化,-419.0
3404,000090,天健集团,-422.0
3405,300477,合纵科技,-423.0
3406,000652,泰达股份,-425.0
3407,300761,立华股份,-430.0
3408,603160,汇顶科技,-430.0
3409,603500,祥和实业,-440.0
3410,002360,同德化工,-441.0
3411,600082,海泰发展,-441.0
3412,600533,栖霞建设,-446.0
3413,600572,康恩贝,-449.0
3414,300342,天银机电,-451.0
3415,600096,云天化,-453.0
3416,600185,格力地产,-456.0
3417,002336,人人乐,-457.0
3418,600489,中金黄金,-458.0
3419,300612,宣亚国际,-461.0
3420,002314,南山控股,-465.0
3421,688086,紫晶存储,-472.0
3422,002339,积成电子,-473.0
3423,002010,传化智联,-473.0
3424,600928,西安银行,-475.0
3425,000922,佳电股份,-484.0
3426,002831,裕同科技,-486.0
3427,002678,珠江钢琴,-495.0
3428,000627,天茂集团,-496.0
3429,600016,民生银行,-498.0
3430,003039,顺控发展,-503.0
3431,002248,华东数控,-507.0
3432,600986,浙文互联,-510.0
3433,600159,大龙地产,-511.0
3434,301038,深水规院,-514.0
3435,002807,江阴银行,-514.0
3436,603018,华设集团,-518.0
3437,600035,楚天高速,-521.0
3438,002012,凯恩股份,-525.0
3439,600643,爱建集团,-530.0
3440,603030,全筑股份,-541.0
3441,300401,花园生物,-543.0
3442,003004,声迅股份,-549.0
3443,600078,*ST澄星,-549.0
3444,301075,多瑞医药,-568.0
3445,601001,晋控煤业,-571.0
3446,603408,建霖家居,-576.0
3447,300948,冠中生态,-583.0
3448,002630,华西能源,-590.0
3449,688180,君实生物-U,-602.0
3450,601599,浙文影业,-608.0
3451,603701,德宏股份,-610.0
3452,002984,森麒麟,-612.0
3453,688083,中望软件,-615.0
3454,603600,永艺股份,-636.0
3455,002909,集泰股份,-644.0
3456,601600,中国铝业,-648.0
3457,601988,中国银行,-649.0
3458,601288,农业银行,-664.0
3459,002384,东山精密,-666.0
3460,600571,信雅达,-672.0
3461,002626,金达威,-675.0
3462,002404,嘉欣丝绸,-678.0
3463,603568,伟明环保,-680.0
3464,000509,*ST华塑,-680.0
3465,002415,海康威视,-713.0
3466,601700,风范股份,-722.0
3467,000517,荣安地产,-726.0
3468,002925,盈趣科技,-727.0
3469,002455,百川股份,-730.0
3470,600612,老凤祥,-739.0
3471,601500,通用股份,-745.0
3472,002423,中粮资本,-758.0
3473,600220,江苏阳光,-759.0
3474,600526,菲达环保,-768.0
3475,688009,中国通号,-772.0
3476,000727,冠捷科技,-775.0
3477,002243,力合科创,-798.0
3478,002202,金风科技,-802.0
3479,002087,新野纺织,-802.0
3480,000166,申万宏源,-810.0
3481,000835,*ST长动,-812.0
3482,300922,天秦装备,-819.0
3483,000419,通程控股,-821.0
3484,603903,中持股份,-824.0
3485,600266,城建发展,-826.0
3486,603086,先达股份,-829.0
3487,002072,*ST凯瑞,-829.0
3488,000932,华菱钢铁,-834.0
3489,603017,中衡设计,-835.0
3490,002173,创新医疗,-835.0
3491,002034,旺能环境,-837.0
3492,603966,法兰泰克,-840.0
3493,002063,远光软件,-849.0
3494,300019,硅宝科技,-854.0
3495,300325,*ST德威,-856.0
3496,300981,中红医疗,-862.0
3497,603717,天域生态,-863.0
3498,688660,电气风电,-864.0
3499,000859,国风塑业,-868.0
3500,000908,景峰医药,-870.0
3501,603993,洛阳钼业,-877.0
3502,601998,中信银行,-881.0
3503,605296,神农集团,-882.0
3504,600482,中国动力,-886.0
3505,000651,格力电器,-890.0
3506,603115,海星股份,-891.0
3507,000972,*ST中基,-892.0
3508,000040,东旭蓝天,-892.0
3509,601965,中国汽研,-904.0
3510,000886,海南高速,-908.0
3511,000005,ST星源,-909.0
3512,600110,诺德股份,-910.0
3513,002286,保龄宝,-912.0
3514,600261,阳光照明,-920.0
3515,603110,东方材料,-922.0
3516,601555,东吴证券,-927.0
3517,600716,凤凰股份,-928.0
3518,002649,博彦科技,-933.0
3519,000798,中水渔业,-938.0
3520,601068,中铝国际,-944.0
3521,002749,国光股份,-947.0
3522,601006,大秦铁路,-951.0
3523,000780,ST平能,-954.0
3524,000682,东方电子,-961.0
3525,600200,江苏吴中,-977.0
3526,600388,龙净环保,-997.0
3527,300939,秋田微,-1000.0
3528,603885,吉祥航空,-1003.0
3529,600246,万通发展,-1004.0
3530,300072,三聚环保,-1008.0
3531,002302,西部建设,-1016.0
3532,600535,天士力,-1020.0
3533,601069,西部黄金,-1026.0
3534,600581,八一钢铁,-1029.0
3535,000838,财信发展,-1032.0
3536,603329,上海雅仕,-1036.0
3537,000544,中原环保,-1052.0
3538,300766,每日互动,-1053.0
3539,002320,海峡股份,-1057.0
3540,001872,招商港口,-1058.0
3541,600568,ST中珠,-1081.0
3542,300405,科隆股份,-1085.0
3543,603578,三星新材,-1086.0
3544,002208,合肥城建,-1088.0
3545,000409,云鼎科技,-1096.0
3546,000555,神州信息,-1104.0
3547,002993,奥海科技,-1106.0
3548,600800,渤海化学,-1119.0
3549,600036,招商银行,-1122.0
3550,003002,壶化股份,-1134.0
3551,600331,宏达股份,-1136.0
3552,688266,泽璟制药-U,-1139.0
3553,301077,星华反光,-1139.0
3554,300435,中泰股份,-1145.0
3555,600531,豫光金铅,-1152.0
3556,600162,香江控股,-1154.0
3557,002981,朝阳科技,-1176.0
3558,002178,延华智能,-1178.0
3559,002566,益盛药业,-1178.0
3560,002987,京北方,-1180.0
3561,300141,和顺电气,-1181.0
3562,603101,汇嘉时代,-1182.0
3563,603565,中谷物流,-1201.0
3564,002870,香山股份,-1203.0
3565,603031,安德利,-1204.0
3566,002561,徐家汇,-1215.0
3567,002574,明牌珠宝,-1216.0
3568,600449,宁夏建材,-1223.0
3569,600276,恒瑞医药,-1225.0
3570,002593,日上集团,-1231.0
3571,688519,南亚新材,-1232.0
3572,300532,今天国际,-1240.0
3573,002549,凯美特气,-1245.0
3574,600629,华建集团,-1248.0
3575,002598,山东章鼓,-1252.0
3576,600423,柳化股份,-1254.0
3577,601398,工商银行,-1263.0
3578,601816,京沪高铁,-1268.0
3579,301087,C可孚,-1272.0
3580,300374,中铁装配,-1272.0
3581,600191,*ST华资,-1283.0
3582,300179,四方达,-1284.0
3583,300677,英科医疗,-1287.0
3584,600310,桂东电力,-1287.0
3585,600807,济南高新,-1311.0
3586,601566,九牧王,-1312.0
3587,600650,锦江在线,-1318.0
3588,002458,益生股份,-1324.0
3589,688739,成大生物,-1325.0
3590,300421,力星股份,-1337.0
3591,600665,天地源,-1350.0
3592,603392,万泰生物,-1352.0
3593,002067,景兴纸业,-1360.0
3594,601728,中国电信,-1371.0
3595,688276,百克生物,-1382.0
3596,002042,华孚时尚,-1389.0
3597,688510,航亚科技,-1412.0
3598,002385,大北农,-1419.0
3599,688196,卓越新能,-1425.0
3600,300684,中石科技,-1444.0
3601,300428,立中集团,-1448.0
3602,603871,嘉友国际,-1452.0
3603,300513,恒实科技,-1462.0
3604,601086,国芳集团,-1463.0
3605,605098,行动教育,-1463.0
3606,600601,ST方科,-1470.0
3607,600834,申通地铁,-1470.0
3608,600008,首创环保,-1482.0
3609,002252,上海莱士,-1491.0
3610,603909,合诚股份,-1492.0
3611,603826,坤彩科技,-1496.0
3612,300257,开山股份,-1499.0
3613,000663,永安林业,-1514.0
3614,603601,再升科技,-1522.0
3615,600307,酒钢宏兴,-1526.0
3616,002845,同兴达,-1528.0
3617,601827,三峰环境,-1531.0
3618,605369,拱东医疗,-1541.0
3619,600693,东百集团,-1550.0
3620,300365,恒华科技,-1554.0
3621,002442,龙星化工,-1560.0
3622,002116,中国海诚,-1566.0
3623,601577,长沙银行,-1570.0
3624,688789,宏华数科,-1576.0
3625,605006,山东玻纤,-1584.0
3626,300339,润和软件,-1585.0
3627,600684,珠江股份,-1590.0
3628,688136,科兴制药,-1590.0
3629,600312,平高电气,-1596.0
3630,300266,兴源环境,-1598.0
3631,603016,新宏泰,-1606.0
3632,002262,恩华药业,-1608.0
3633,601106,中国一重,-1609.0
3634,000025,特力A,-1614.0
3635,603303,得邦照明,-1620.0
3636,600739,辽宁成大,-1627.0
3637,600619,海立股份,-1632.0
3638,002857,三晖电气,-1638.0
3639,603893,瑞芯微,-1647.0
3640,002860,星帅尔,-1659.0
3641,600243,青海华鼎,-1668.0
3642,601608,中信重工,-1672.0
3643,300942,易瑞生物,-1676.0
3644,002180,纳思达,-1679.0
3645,601113,ST华鼎,-1682.0
3646,001965,招商公路,-1704.0
3647,300577,开润股份,-1728.0
3648,300462,华铭智能,-1729.0
3649,603022,新通联,-1729.0
3650,000935,四川双马,-1734.0
3651,600889,南京化纤,-1740.0
3652,002233,塔牌集团,-1750.0
3653,600151,航天机电,-1750.0
3654,603128,华贸物流,-1760.0
3655,688087,英科再生,-1764.0
3656,300542,新晨科技,-1768.0
3657,300189,神农科技,-1769.0
3658,601778,晶科科技,-1770.0
3659,601002,晋亿实业,-1770.0
3660,600475,华光环能,-1772.0
3661,600820,隧道股份,-1774.0
3662,300298,三诺生物,-1788.0
3663,002795,永和智控,-1792.0
3664,000822,山东海化,-1792.0
3665,603398,邦宝益智,-1813.0
3666,600351,亚宝药业,-1830.0
3667,000009,中国宝安,-1851.0
3668,603737,三棵树,-1857.0
3669,300206,理邦仪器,-1860.0
3670,300968,格林精密,-1877.0
3671,601229,上海银行,-1877.0
3672,000960,锡业股份,-1880.0
3673,002451,摩恩电气,-1880.0
3674,600851,海欣股份,-1899.0
3675,300856,科思股份,-1900.0
3676,000048,京基智农,-1909.0
3677,600379,宝光股份,-1914.0
3678,603816,顾家家居,-1927.0
3679,603028,赛福天,-1930.0
3680,002381,双箭股份,-1932.0
3681,688499,利元亨,-1933.0
3682,603639,海利尔,-1936.0
3683,600688,上海石化,-1936.0
3684,603897,长城科技,-1948.0
3685,000983,山西焦煤,-1963.0
3686,300119,瑞普生物,-1966.0
3687,600000,浦发银行,-1968.0
3688,600173,卧龙地产,-1978.0
3689,600230,沧州大化,-1982.0
3690,603809,豪能股份,-2010.0
3691,001896,豫能控股,-2013.0
3692,600117,西宁特钢,-2018.0
3693,300101,振芯科技,-2025.0
3694,002080,中材科技,-2036.0
3695,300712,永福股份,-2038.0
3696,002044,美年健康,-2075.0
3697,301001,凯淳股份,-2077.0
3698,688585,上纬新材,-2093.0
3699,000599,青岛双星,-2102.0
3700,603229,奥翔药业,-2110.0
3701,603519,立霸股份,-2121.0
3702,000999,华润三九,-2138.0
3703,600636,国新文化,-2147.0
3704,002118,紫鑫药业,-2165.0
3705,002508,老板电器,-2178.0
3706,000553,安道麦A,-2189.0
3707,603987,康德莱,-2194.0
3708,600233,圆通速递,-2220.0
3709,002945,华林证券,-2232.0
3710,605599,菜百股份,-2242.0
3711,300933,中辰股份,-2270.0
3712,601916,浙商银行,-2282.0
3713,600428,中远海特,-2285.0
3714,300530,*ST达志,-2294.0
3715,601818,光大银行,-2304.0
3716,002364,中恒电气,-2341.0
3717,000906,浙商中拓,-2354.0
3718,002493,荣盛石化,-2364.0
3719,002652,扬子新材,-2367.0
3720,688333,铂力特,-2376.0
3721,600052,浙江广厦,-2379.0
3722,002742,三圣股份,-2387.0
3723,002745,木林森,-2392.0
3724,601228,广州港,-2400.0
3725,688255,凯尔达,-2400.0
3726,002636,金安国纪,-2404.0
3727,300406,九强生物,-2406.0
3728,300610,晨化股份,-2420.0
3729,300730,科创信息,-2425.0
3730,000811,冰轮环境,-2433.0
3731,002879,长缆科技,-2439.0
3732,002274,华昌化工,-2440.0
3733,603976,正川股份,-2444.0
3734,603861,白云电器,-2451.0
3735,300055,万邦达,-2454.0
3736,002540,亚太科技,-2454.0
3737,601568,北元集团,-2467.0
3738,600691,阳煤化工,-2471.0
3739,002810,山东赫达,-2472.0
3740,600874,创业环保,-2472.0
3741,600740,山西焦化,-2484.0
3742,000157,中联重科,-2487.0
3743,300581,晨曦航空,-2498.0
3744,002832,比音勒芬,-2504.0
3745,002840,华统股份,-2508.0
3746,600215,长春经开,-2509.0
3747,603300,华铁应急,-2510.0
3748,002658,雪迪龙,-2521.0
3749,000608,阳光股份,-2540.0
3750,688737,中自科技,-2553.0
3751,600888,新疆众和,-2554.0
3752,603359,东珠生态,-2556.0
3753,002133,广宇集团,-2560.0
3754,002627,三峡旅游,-2574.0
3755,002789,建艺集团,-2580.0
3756,002939,长城证券,-2589.0
3757,002930,宏川智慧,-2593.0
3758,300417,南华仪器,-2593.0
3759,603032,*ST德新,-2593.0
3760,603268,松发股份,-2606.0
3761,002663,普邦股份,-2608.0
3762,300932,三友联众,-2611.0
3763,601678,滨化股份,-2626.0
3764,002969,嘉美包装,-2630.0
3765,603290,斯达半导,-2635.0
3766,605033,美邦股份,-2638.0
3767,601939,建设银行,-2640.0
3768,603079,圣达生物,-2640.0
3769,002992,宝明科技,-2646.0
3770,600804,鹏博士,-2646.0
3771,600476,湘邮科技,-2658.0
3772,600796,钱江生化,-2662.0
3773,300925,法本信息,-2666.0
3774,002448,中原内配,-2674.0
3775,002225,濮耐股份,-2674.0
3776,600510,黑牡丹,-2682.0
3777,300114,中航电测,-2700.0
3778,605566,福莱蒽特,-2706.0
3779,601975,招商南油,-2713.0
3780,600280,中央商场,-2723.0
3781,300048,合康新能,-2728.0
3782,000029,深深房A,-2730.0
3783,000861,海印股份,-2739.0
3784,600311,ST荣华,-2751.0
3785,300844,山水比德,-2765.0
3786,000723,美锦能源,-2768.0
3787,601200,上海环境,-2771.0
3788,000622,恒立实业,-2782.0
3789,002922,伊戈尔,-2788.0
3790,002475,立讯精密,-2790.0
3791,000902,新洋丰,-2796.0
3792,002881,美格智能,-2798.0
3793,600585,海螺水泥,-2804.0
3794,603277,银都股份,-2813.0
3795,300396,迪瑞医疗,-2816.0
3796,600212,江泉实业,-2820.0
3797,002615,哈尔斯,-2848.0
3798,000985,大庆华科,-2848.0
3799,600221,*ST海航,-2859.0
3800,002798,帝欧家居,-2865.0
3801,000656,金科股份,-2873.0
3802,603810,丰山集团,-2904.0
3803,600170,上海建工,-2935.0
3804,600929,雪天盐业,-2936.0
3805,600989,宝丰能源,-2948.0
3806,603583,捷昌驱动,-2950.0
3807,688158,优刻得-W,-2952.0
3808,300655,晶瑞电材,-2964.0
3809,601899,紫金矿业,-2964.0
3810,002351,漫步者,-2979.0
3811,600018,上港集团,-2982.0
3812,688533,上声电子,-2995.0
3813,300821,东岳硅材,-2998.0
3814,002318,久立特材,-3010.0
3815,300569,天能重工,-3020.0
3816,003027,同兴环保,-3030.0
3817,603817,海峡环保,-3044.0
3818,601118,海南橡胶,-3055.0
3819,601177,杭齿前进,-3082.0
3820,002697,红旗连锁,-3122.0
3821,300813,泰林生物,-3140.0
3822,002498,汉缆股份,-3141.0
3823,600387,ST海越,-3166.0
3824,000629,攀钢钒钛,-3180.0
3825,601128,常熟银行,-3182.0
3826,600575,淮河能源,-3197.0
3827,002109,兴化股份,-3219.0
3828,600505,西昌电力,-3222.0
3829,603225,新凤鸣,-3224.0
3830,300713,英可瑞,-3263.0
3831,002068,黑猫股份,-3268.0
3832,002532,天山铝业,-3275.0
3833,002200,ST云投,-3280.0
3834,002978,安宁股份,-3292.0
3835,300255,常山药业,-3318.0
3836,300529,健帆生物,-3342.0
3837,600988,赤峰黄金,-3352.0
3838,603095,越剑智能,-3354.0
3839,600900,长江电力,-3360.0
3840,300674,宇信科技,-3412.0
3841,600547,山东黄金,-3414.0
3842,301083,百胜智能,-3422.0
3843,600545,卓郎智能,-3425.0
3844,300961,深水海纳,-3440.0
3845,601319,中国人保,-3480.0
3846,603045,福达合金,-3488.0
3847,300880,迦南智能,-3493.0
3848,300721,怡达股份,-3498.0
3849,300378,鼎捷软件,-3500.0
3850,600275,*ST昌鱼,-3508.0
3851,301081,严牌股份,-3510.0
3852,600406,国电南瑞,-3519.0
3853,000949,新乡化纤,-3528.0
3854,002110,三钢闽光,-3550.0
3855,300486,东杰智能,-3557.0
3856,300650,太龙股份,-3558.0
3857,605128,上海沿浦,-3566.0
3858,300692,中环环保,-3582.0
3859,600811,东方集团,-3592.0
3860,300737,科顺股份,-3617.0
3861,000807,云铝股份,-3624.0
3862,603039,泛微网络,-3634.0
3863,300696,爱乐达,-3638.0
3864,600165,新日恒力,-3672.0
3865,002321,*ST华英,-3679.0
3866,002265,西仪股份,-3680.0
3867,002961,瑞达期货,-3682.0
3868,000504,南华生物,-3692.0
3869,002439,启明星辰,-3710.0
3870,002947,恒铭达,-3710.0
3871,688389,普门科技,-3712.0
3872,000669,ST金鸿,-3720.0
3873,002679,福建金森,-3720.0
3874,688177,百奥泰-U,-3723.0
3875,002746,仙坛股份,-3725.0
3876,300979,华利集团,-3725.0
3877,300187,永清环保,-3732.0
3878,603353,和顺石油,-3734.0
3879,002028,思源电气,-3763.0
3880,300917,特发服务,-3774.0
3881,603638,艾迪精密,-3789.0
3882,603038,华立股份,-3796.0
3883,688069,德林海,-3796.0
3884,600066,宇通客车,-3797.0
3885,603577,汇金通,-3816.0
3886,600875,东方电气,-3820.0
3887,603058,永吉股份,-3823.0
3888,600635,大众公用,-3824.0
3889,002753,永东股份,-3836.0
3890,002263,大东南,-3858.0
3891,002782,可立克,-3861.0
3892,300512,中亚股份,-3871.0
3893,000755,山西路桥,-3882.0
3894,603090,宏盛股份,-3886.0
3895,605179,一鸣食品,-3905.0
3896,600766,*ST园城,-3914.0
3897,002543,万和电气,-3918.0
3898,600119,长江投资,-3954.0
3899,000598,兴蓉环境,-3956.0
3900,002588,史丹利,-3971.0
3901,300399,天利科技,-3984.0
3902,600108,亚盛集团,-3988.0
3903,002163,海南发展,-4004.0
3904,300135,宝利国际,-4010.0
3905,600297,广汇汽车,-4014.0
3906,603555,ST贵人,-4050.0
3907,603787,新日股份,-4050.0
3908,300228,富瑞特装,-4079.0
3909,601326,秦港股份,-4084.0
3910,002700,ST浩源,-4087.0
3911,603798,康普顿,-4098.0
3912,688466,金科环境,-4106.0
3913,000988,华工科技,-4113.0
3914,000683,远兴能源,-4114.0
3915,002221,东华能源,-4193.0
3916,600336,澳柯玛,-4200.0
3917,603196,日播时尚,-4231.0
3918,300250,初灵信息,-4242.0
3919,300827,上能电气,-4257.0
3920,300471,厚普股份,-4261.0
3921,300501,海顺新材,-4265.0
3922,600785,新华百货,-4276.0
3923,002235,安妮股份,-4284.0
3924,600250,南纺股份,-4287.0
3925,000055,方大集团,-4288.0
3926,000705,浙江震元,-4295.0
3927,605368,蓝天燃气,-4298.0
3928,600983,惠而浦,-4305.0
3929,600293,三峡新材,-4313.0
3930,002096,南岭民爆,-4313.0
3931,000952,广济药业,-4324.0
3932,600091,*ST明科,-4348.0
3933,300793,佳禾智能,-4350.0
3934,600313,农发种业,-4362.0
3935,603113,金能科技,-4387.0
3936,002135,东南网架,-4400.0
3937,002266,浙富控股,-4409.0
3938,002816,和科达,-4423.0
3939,002146,荣盛发展,-4424.0
3940,603665,康隆达,-4430.0
3941,002931,锋龙股份,-4433.0
3942,688555,泽达易盛,-4436.0
3943,002236,大华股份,-4439.0
3944,000900,现代投资,-4443.0
3945,002541,鸿路钢构,-4471.0
3946,000415,渤海租赁,-4476.0
3947,603823,百合花,-4479.0
3948,600758,辽宁能源,-4482.0
3949,688550,瑞联新材,-4488.0
3950,000880,潍柴重机,-4490.0
3951,300174,元力股份,-4500.0
3952,603558,健盛集团,-4503.0
3953,300218,安利股份,-4523.0
3954,601010,文峰股份,-4532.0
3955,301012,扬电科技,-4556.0
3956,603979,金诚信,-4565.0
3957,000673,*ST当代,-4568.0
3958,300018,中元股份,-4593.0
3959,600908,无锡银行,-4598.0
3960,601928,凤凰传媒,-4599.0
3961,002622,融钰集团,-4601.0
3962,600683,京投发展,-4607.0
3963,002317,众生药业,-4609.0
3964,600452,涪陵电力,-4615.0
3965,600116,三峡水利,-4632.0
3966,600490,鹏欣资源,-4652.0
3967,688038,中科通达,-4666.0
3968,002464,*ST众应,-4687.0
3969,300806,斯迪克,-4695.0
3970,300203,聚光科技,-4706.0
3971,002380,科远智慧,-4724.0
3972,300659,中孚信息,-4754.0
3973,300699,光威复材,-4758.0
3974,002368,太极股份,-4765.0
3975,605366,宏柏新材,-4776.0
3976,600606,绿地控股,-4790.0
3977,000685,中山公用,-4811.0
3978,600798,宁波海运,-4812.0
3979,300628,亿联网络,-4821.0
3980,688186,广大特材,-4838.0
3981,600127,金健米业,-4857.0
3982,601020,ST华钰,-4871.0
3983,000059,华锦股份,-4873.0
3984,300062,中能电气,-4880.0
3985,300558,贝达药业,-4880.0
3986,300183,东软载波,-4882.0
3987,300151,昌红科技,-4886.0
3988,002701,奥瑞金,-4908.0
3989,300234,开尔新材,-4927.0
3990,688308,欧科亿,-4933.0
3991,600579,克劳斯,-4944.0
3992,002513,蓝丰生化,-4947.0
3993,600774,汉商集团,-4972.0
3994,603388,元成股份,-5029.0
3995,000717,韶钢松山,-5034.0
3996,300263,隆华科技,-5066.0
3997,601011,宝泰隆,-5070.0
3998,300762,上海瀚讯,-5084.0
3999,600699,均胜电子,-5125.0
4000,601339,百隆东方,-5160.0
4001,601098,中南传媒,-5166.0
4002,603336,宏辉果蔬,-5172.0
4003,603527,众源新材,-5175.0
4004,300464,星徽股份,-5206.0
4005,605007,五洲特纸,-5208.0
4006,003011,海象新材,-5208.0
4007,603797,联泰环保,-5212.0
4008,002913,奥士康,-5216.0
4009,000911,南宁糖业,-5245.0
4010,002538,司尔特,-5256.0
4011,300786,国林科技,-5257.0
4012,000637,茂化实华,-5278.0
4013,600868,梅雁吉祥,-5281.0
4014,002953,日丰股份,-5291.0
4015,600890,*ST中房,-5300.0
4016,600283,钱江水利,-5303.0
4017,600968,海油发展,-5303.0
4018,600926,杭州银行,-5307.0
4019,688296,和达科技,-5313.0
4020,601878,浙商证券,-5322.0
4021,605277,新亚电子,-5323.0
4022,688057,金达莱,-5345.0
4023,300617,安靠智电,-5355.0
4024,688517,金冠电气,-5361.0
4025,002915,中欣氟材,-5363.0
4026,688669,聚石化学,-5365.0
4027,300972,万辰生物,-5376.0
4028,300196,长海股份,-5382.0
4029,689009,九号公司-WD,-5390.0
4030,002184,海得控制,-5397.0
4031,688029,南微医学,-5397.0
4032,601886,江河集团,-5400.0
4033,000875,吉电股份,-5411.0
4034,601009,南京银行,-5412.0
4035,600168,武汉控股,-5412.0
4036,002258,利尔化学,-5422.0
4037,688088,虹软科技,-5438.0
4038,000099,中信海直,-5451.0
4039,688636,智明达,-5452.0
4040,600681,百川能源,-5480.0
4041,603706,东方环宇,-5496.0
4042,000856,冀东装备,-5498.0
4043,000506,中润资源,-5518.0
4044,688676,金盘科技,-5527.0
4045,601179,中国西电,-5568.0
4046,603036,如通股份,-5569.0
4047,600886,国投电力,-5570.0
4048,300262,巴安水务,-5572.0
4049,600063,皖维高新,-5605.0
4050,000789,万年青,-5608.0
4051,002771,真视通,-5616.0
4052,002885,京泉华,-5625.0
4053,002765,蓝黛科技,-5654.0
4054,600131,国网信通,-5657.0
4055,000011,深物业A,-5666.0
4056,601158,重庆水务,-5688.0
4057,600028,中国石化,-5689.0
4058,601166,兴业银行,-5707.0
4059,600075,新疆天业,-5709.0
4060,603978,深圳新星,-5732.0
4061,002090,金智科技,-5744.0
4062,600717,天津港,-5756.0
4063,002505,鹏都农牧,-5782.0
4064,002545,东方铁塔,-5798.0
4065,600623,华谊集团,-5822.0
4066,000045,深纺织A,-5830.0
4067,000897,津滨发展,-5835.0
4068,002531,天顺风能,-5857.0
4069,600777,新潮能源,-5903.0
4070,000069,华侨城A,-5910.0
4071,600598,北大荒,-5913.0
4072,603666,亿嘉和,-5922.0
4073,603605,珀莱雅,-5925.0
4074,600409,三友化工,-5930.0
4075,603683,晶华新材,-5931.0
4076,300229,拓尔思,-5947.0
4077,300087,荃银高科,-5952.0
4078,000975,银泰黄金,-5968.0
4079,600525,长园集团,-5987.0
4080,600735,新华锦,-6004.0
4081,601598,中国外运,-6025.0
4082,300391,康跃科技,-6027.0
4083,603917,合力科技,-6052.0
4084,002713,东易日盛,-6081.0
4085,300443,金雷股份,-6117.0
4086,600992,贵绳股份,-6120.0
4087,600371,万向德农,-6125.0
4088,600359,新农开发,-6127.0
4089,002681,奋达科技,-6132.0
4090,300510,金冠股份,-6134.0
4091,600012,皖通高速,-6159.0
4092,600725,云维股份,-6177.0
4093,002073,软控股份,-6184.0
4094,600509,天富能源,-6242.0
4095,603286,日盈电子,-6254.0
4096,603126,中材节能,-6274.0
4097,002289,宇顺电子,-6293.0
4098,601216,君正集团,-6302.0
4099,603868,飞科电器,-6315.0
4100,688613,奥精医疗,-6316.0
4101,300828,锐新科技,-6338.0
4102,603351,威尔药业,-6341.0
4103,603656,泰禾智能,-6375.0
4104,300645,正元智慧,-6383.0
4105,601368,绿城水务,-6390.0
4106,301078,孩子王,-6413.0
4107,000554,泰山石油,-6426.0
4108,301066,万事利,-6455.0
4109,000981,*ST银亿,-6459.0
4110,601188,龙江交通,-6466.0
4111,002111,威海广泰,-6476.0
4112,000571,ST大洲,-6480.0
4113,002774,快意电梯,-6497.0
4114,000416,民生控股,-6504.0
4115,002119,康强电子,-6506.0
4116,000959,首钢股份,-6528.0
4117,300169,天晟新材,-6552.0
4118,603633,徕木股份,-6560.0
4119,002585,双星新材,-6561.0
4120,300140,中环装备,-6576.0
4121,600136,当代文体,-6579.0
4122,002488,金固股份,-6589.0
4123,600905,三峡能源,-6594.0
4124,300001,特锐德,-6595.0
4125,300619,金银河,-6622.0
4126,601019,山东出版,-6625.0
4127,300875,捷强装备,-6628.0
4128,003816,中国广核,-6638.0
4129,688677,海泰新光,-6640.0
4130,300277,海联讯,-6685.0
4131,002586,*ST围海,-6688.0
4132,603003,龙宇燃油,-6718.0
4133,002755,奥赛康,-6782.0
4134,002438,江苏神通,-6786.0
4135,603040,新坐标,-6786.0
4136,688211,中科微至,-6800.0
4137,002206,海利得,-6815.0
4138,600167,联美控股,-6822.0
4139,603233,大参林,-6840.0
4140,603681,永冠新材,-6871.0
4141,002132,恒星科技,-6885.0
4142,000776,广发证券,-6890.0
4143,601717,郑煤机,-6897.0
4144,300040,九洲集团,-6897.0
4145,002862,实丰文化,-6916.0
4146,601611,中国核建,-6924.0
4147,603667,五洲新春,-6955.0
4148,001208,华菱线缆,-6972.0
4149,603922,金鸿顺,-7077.0
4150,000737,南风化工,-7084.0
4151,601108,财通证券,-7086.0
4152,000611,*ST天首,-7105.0
4153,603603,博天环境,-7122.0
4154,605555,德昌股份,-7140.0
4155,688733,壹石通,-7162.0
4156,603948,建业股份,-7220.0
4157,000819,岳阳兴长,-7245.0
4158,300185,通裕重工,-7262.0
4159,603200,上海洗霸,-7266.0
4160,600810,神马股份,-7272.0
4161,601857,中国石油,-7272.0
4162,601996,丰林集团,-7288.0
4163,002786,银宝山新,-7289.0
4164,605090,九丰能源,-7296.0
4165,002988,豪美新材,-7296.0
4166,000533,顺钠股份,-7365.0
4167,002690,美亚光电,-7379.0
4168,000407,胜利股份,-7386.0
4169,600097,开创国际,-7387.0
4170,000961,中南建设,-7432.0
