trade_date,pb1220,pb1098,pb976,pb854,pb732,pb610,pb488,pb366,pb244,pb122,pb1,min1,min2,min3,max1,max2,max3,close
20020320,3.8437,3.8087,3.7793,3.7602,3.8081,3.6715,3.7029,3.5339,3.4268,2.2426,2.1654,2.2426,3.4268,3.5339,3.8437,3.8087,3.8081,7.11
20020321,3.8421,3.8068,3.7775,3.7586,3.8062,3.6683,3.6998,3.5285,3.4202,2.2397,2.1746,2.2397,3.4202,3.5285,3.8421,3.8068,3.8062,7.2
20020322,3.8405,3.8049,3.7758,3.7569,3.8043,3.6652,3.697,3.5232,3.414,2.2371,2.2021,2.2371,3.414,3.5232,3.8405,3.8049,3.8043,7.18
20020325,3.8389,3.803,3.7741,3.7554,3.8025,3.662,3.6941,3.5182,3.4079,2.2349,2.196,2.2349,3.4079,3.5182,3.8389,3.803,3.8025,7.29
20020326,3.8374,3.8012,3.7724,3.7539,3.8007,3.6589,3.6914,3.5135,3.4014,2.2326,2.2297,2.2326,3.4014,3.5135,3.8374,3.8012,3.8007,7.05
20020327,3.8358,3.7993,3.7707,3.7524,3.7988,3.6558,3.6881,3.5086,3.3946,2.2299,2.1853,2.2299,3.3946,3.5086,3.8358,3.7993,3.7988,7.06
20020328,3.8342,3.7975,3.7689,3.7509,3.7964,3.6526,3.6851,3.5039,3.388,2.2269,2.1884,2.2269,3.388,3.5039,3.8342,3.7975,3.7964,7.03
20020329,3.8327,3.7957,3.7672,3.7495,3.7941,3.6496,3.6819,3.4997,3.3814,2.2244,2.1791,2.2244,3.3814,3.4997,3.8327,3.7957,3.7941,6.77
20020401,3.831,3.7937,3.7655,3.748,3.7914,3.6464,3.6789,3.4954,3.3745,2.2215,2.0985,2.2215,3.3745,3.4954,3.831,3.7937,3.7914,6.81
20020402,3.8294,3.7918,3.7637,3.7465,3.7886,3.6433,3.6758,3.4908,3.3629,2.2187,2.1109,2.2187,3.3629,3.4908,3.8294,3.7918,3.7886,6.71
20020403,3.8277,3.7899,3.7619,3.7449,3.7857,3.6402,3.6729,3.4862,3.3508,2.2152,2.0799,2.2152,3.3508,3.4862,3.8277,3.7899,3.7857,6.67
20020404,3.826,3.788,3.7601,3.7433,3.7828,3.6369,3.6699,3.4818,3.3394,2.2115,2.0675,2.2115,3.3394,3.4818,3.826,3.788,3.7828,6.83
20020405,3.8244,3.7861,3.7584,3.7417,3.78,3.6338,3.6672,3.4774,3.3279,2.2085,2.1171,2.2085,3.3279,3.4774,3.8244,3.7861,3.78,6.87
20020408,3.8228,3.7844,3.7567,3.7402,3.7767,3.6308,3.6645,3.4731,3.3163,2.2053,2.1295,2.2053,3.3163,3.4731,3.8228,3.7844,3.7767,6.83
20020409,3.8212,3.7826,3.755,3.7386,3.7736,3.6277,3.6616,3.4688,3.3046,2.2021,2.1171,2.2021,3.3046,3.4688,3.8212,3.7826,3.7736,6.94
20020410,3.8196,3.7808,3.7534,3.7371,3.7701,3.6246,3.6587,3.4646,3.2932,2.1989,2.1512,2.1989,3.2932,3.4646,3.8196,3.7808,3.7701,7.04
20020411,3.8181,3.7791,3.7518,3.7356,3.7666,3.6215,3.656,3.4607,3.2815,2.1964,2.1822,2.1964,3.2815,3.4607,3.8181,3.7791,3.7666,6.9
20020412,3.8165,3.7772,3.7501,3.7341,3.7633,3.6186,3.6531,3.4568,3.2692,2.1937,2.1388,2.1937,3.2692,3.4568,3.8165,3.7772,3.7633,6.91
20020415,3.815,3.7755,3.7484,3.7325,3.7599,3.6159,3.6503,3.4529,3.257,2.1905,2.1419,2.1905,3.257,3.4529,3.815,3.7755,3.7599,6.89
20020416,3.8134,3.7736,3.7467,3.731,3.7566,3.613,3.6475,3.4489,3.2448,2.1876,2.1357,2.1876,3.2448,3.4489,3.8134,3.7736,3.7566,6.87
20020417,3.8119,3.7717,3.745,3.7294,3.7531,3.6102,3.6441,3.4449,3.2322,2.1846,2.1295,2.1846,3.2322,3.4449,3.8119,3.7717,3.7531,6.89
20020418,3.8104,3.7698,3.7433,3.7279,3.7496,3.6072,3.6409,3.441,3.2196,2.1817,2.1357,2.1817,3.2196,3.441,3.8104,3.7698,3.7496,6.81
20020419,3.8089,3.7678,3.7417,3.7263,3.7459,3.6042,3.6375,3.437,3.2065,2.1797,2.1109,2.1797,3.2065,3.437,3.8089,3.7678,3.7459,6.83
20020422,3.8074,3.7658,3.74,3.7247,3.7421,3.6013,3.634,3.4329,3.1935,2.1766,2.1171,2.1766,3.1935,3.4329,3.8074,3.7658,3.7421,6.92
20020423,3.8059,3.7639,3.7382,3.7232,3.7385,3.5985,3.6308,3.429,3.1805,2.174,2.145,2.174,3.1805,3.429,3.8059,3.7639,3.7385,6.9
20020424,3.8044,3.7618,3.7364,3.7217,3.7349,3.5957,3.6277,3.425,3.1677,2.1715,2.1388,2.1715,3.1677,3.425,3.8044,3.7618,3.7364,6.82
20020425,3.8029,3.7597,3.7346,3.7201,3.7313,3.5926,3.6244,3.4209,3.1549,2.1692,2.114,2.1692,3.1549,3.4209,3.8029,3.7597,3.7346,6.81
20020429,3.8013,3.7576,3.7326,3.7185,3.727,3.5895,3.6211,3.4166,3.1417,2.1663,2.1109,2.1663,3.1417,3.4166,3.8013,3.7576,3.7326,6.97
20020430,3.7998,3.7555,3.7307,3.717,3.723,3.5865,3.6177,3.4125,3.1285,2.1637,2.1334,2.1637,3.1285,3.4125,3.7998,3.7555,3.7307,7.09
20020508,3.7984,3.7535,3.7289,3.7155,3.7193,3.5835,3.6138,3.4087,3.1154,2.1622,2.1702,2.1622,3.1154,3.4087,3.7984,3.7535,3.7289,7.0
20020509,3.7969,3.7515,3.7271,3.7139,3.7157,3.5805,3.6099,3.4049,3.1028,2.1586,2.1426,2.1586,3.1028,3.4049,3.7969,3.7515,3.7271,7.03
20020510,3.7955,3.7497,3.7253,3.7124,3.7118,3.5776,3.6059,3.4012,3.0904,2.1556,2.1518,2.1556,3.0904,3.4012,3.7955,3.7497,3.7253,7.01
20020513,3.794,3.7479,3.7235,3.7108,3.7079,3.5747,3.6017,3.3975,3.0779,2.1532,2.1457,2.1532,3.0779,3.3975,3.794,3.7479,3.7235,6.86
20020514,3.7925,3.746,3.7217,3.7092,3.704,3.5718,3.5977,3.3936,3.0659,2.151,2.0998,2.151,3.0659,3.3936,3.7925,3.746,3.7217,6.82
20020515,3.791,3.7441,3.7198,3.7075,3.7001,3.569,3.594,3.3893,3.0536,2.1481,2.0875,2.1481,3.0536,3.3893,3.791,3.7441,3.7198,6.75
20020516,3.7895,3.7422,3.718,3.7058,3.6963,3.5661,3.5899,3.385,3.0409,2.1455,2.0661,2.1455,3.0409,3.385,3.7895,3.7422,3.718,6.5
20020517,3.7878,3.7402,3.7161,3.7041,3.6922,3.5632,3.5854,3.3804,3.0282,2.1422,1.9896,2.1422,3.0282,3.3804,3.7878,3.7402,3.7161,6.66
20020520,3.7862,3.7382,3.7141,3.7024,3.6878,3.5603,3.5807,3.3758,3.0154,2.1393,2.0385,2.1393,3.0154,3.3758,3.7862,3.7382,3.7141,6.5
20020521,3.7845,3.7362,3.712,3.7006,3.6833,3.5572,3.5763,3.3712,3.0028,2.1364,1.9896,2.1364,3.0028,3.3712,3.7845,3.7362,3.712,6.7
20020522,3.7829,3.7342,3.71,3.6989,3.6789,3.5543,3.572,3.3669,2.9902,2.1343,2.0508,2.1343,2.9902,3.3669,3.7829,3.7342,3.71,6.59
20020523,3.7812,3.7321,3.708,3.6972,3.6745,3.5514,3.5678,3.3626,2.9771,2.1319,2.0171,2.1319,2.9771,3.3626,3.7812,3.7321,3.708,6.59
20020524,3.7796,3.73,3.7059,3.6954,3.6703,3.5485,3.5631,3.3582,2.9638,2.1304,2.0171,2.1304,2.9638,3.3582,3.7796,3.73,3.7059,6.49
20020527,3.7779,3.7278,3.7038,3.6936,3.6662,3.5455,3.5585,3.3537,2.9503,2.1288,1.9865,2.1288,2.9503,3.3537,3.7779,3.7278,3.7038,6.51
20020528,3.7762,3.7257,3.7018,3.6919,3.662,3.5425,3.5539,3.3491,2.9372,2.1272,1.9926,2.1272,2.9372,3.3491,3.7762,3.7257,3.7018,6.52
20020529,3.7746,3.7236,3.6998,3.6901,3.658,3.5395,3.5488,3.3446,2.9242,2.125,1.9957,2.125,2.9242,3.3446,3.7746,3.7236,3.6998,6.38
20020530,3.7729,3.7214,3.6977,3.6883,3.6542,3.5365,3.544,3.3399,2.9111,2.1226,1.9528,2.1226,2.9111,3.3399,3.7729,3.7214,3.6977,6.44
20020531,3.7712,3.7192,3.6958,3.6865,3.6503,3.534,3.5392,3.3353,2.8982,2.1207,1.9712,2.1207,2.8982,3.3353,3.7712,3.7192,3.6958,6.38
20020603,3.7696,3.717,3.6937,3.6846,3.6465,3.5314,3.5347,3.3304,2.885,2.1187,1.9528,2.1187,2.885,3.3304,3.7696,3.717,3.6937,6.32
20020604,3.7679,3.7147,3.6916,3.6828,3.6428,3.5288,3.5303,3.3255,2.8713,2.1166,1.9345,2.1166,2.8713,3.3255,3.7679,3.7147,3.6916,6.39
20020605,3.766,3.7123,3.6894,3.681,3.6387,3.5263,3.5261,3.3205,2.8574,2.1147,1.9559,2.1147,2.8574,3.3205,3.766,3.7123,3.6894,6.23
20020606,3.7642,3.71,3.687,3.6791,3.6346,3.5237,3.5216,3.3151,2.8431,2.1121,1.9069,2.1121,2.8431,3.3151,3.7642,3.71,3.687,6.42
20020607,3.7624,3.708,3.6849,3.6772,3.6307,3.5212,3.5173,3.3098,2.8291,2.1096,1.9651,2.1096,2.8291,3.3098,3.7624,3.708,3.6849,6.43
20020610,3.7607,3.706,3.6826,3.6753,3.6268,3.5189,3.5129,3.3048,2.8152,2.1074,1.9681,2.1074,2.8152,3.3048,3.7607,3.706,3.6826,6.36
20020611,3.7589,3.704,3.6804,3.6734,3.6228,3.5164,3.5084,3.2997,2.8013,2.1051,1.9467,2.1051,2.8013,3.2997,3.7589,3.704,3.6804,6.42
20020612,3.7571,3.702,3.6781,3.6716,3.6189,3.5142,3.504,3.2947,2.787,2.1033,1.9651,2.1033,2.787,3.2947,3.7571,3.702,3.6781,6.4
20020613,3.7553,3.7,3.6757,3.6698,3.6148,3.512,3.4993,3.2896,2.7727,2.1009,1.959,2.1009,2.7727,3.2896,3.7553,3.7,3.6757,6.38
20020614,3.7535,3.6979,3.6732,3.6679,3.6109,3.5098,3.4947,3.2846,2.759,2.0984,1.9528,2.0984,2.759,3.2846,3.7535,3.6979,3.6732,6.48
20020617,3.7517,3.6959,3.6709,3.6661,3.607,3.5077,3.4902,3.2795,2.7454,2.0962,1.9834,2.0962,2.7454,3.2795,3.7517,3.6959,3.6709,6.47
20020618,3.75,3.6939,3.6685,3.6643,3.6032,3.5056,3.4858,3.2745,2.7321,2.094,1.9804,2.094,2.7321,3.2745,3.75,3.6939,3.6685,6.36
20020619,3.7481,3.692,3.6661,3.6625,3.5994,3.5035,3.4811,3.2697,2.7187,2.0914,1.9467,2.0914,2.7187,3.2697,3.7481,3.692,3.6661,6.32
20020620,3.7462,3.69,3.6637,3.6606,3.5956,3.5014,3.4763,3.2648,2.7052,2.0883,1.9345,2.0883,2.7052,3.2648,3.7462,3.69,3.6637,6.36
20020621,3.7444,3.688,3.6612,3.6588,3.5918,3.4993,3.4714,3.2599,2.6921,2.0856,1.9467,2.0856,2.6921,3.2599,3.7444,3.688,3.6612,6.54
20020624,3.7426,3.686,3.6589,3.657,3.5881,3.4972,3.4666,3.2552,2.6793,2.0834,2.0018,2.0834,2.6793,3.2552,3.7426,3.686,3.6589,7.19
20020625,3.7409,3.6843,3.6566,3.6554,3.5847,3.4956,3.4623,3.2509,2.6674,2.083,2.2008,2.083,2.6674,3.2509,3.7409,3.6843,3.6566,7.21
20020626,3.7392,3.6825,3.6545,3.6539,3.5812,3.494,3.4579,3.2466,2.6558,2.0825,2.2069,2.0825,2.6558,3.2466,3.7392,3.6825,3.6545,7.38
20020627,3.7376,3.6809,3.6525,3.6522,3.5778,3.4925,3.4538,3.2426,2.6446,2.0828,2.2589,2.0828,2.6446,3.2426,3.7376,3.6809,3.6525,7.5
20020628,3.736,3.6793,3.6508,3.6506,3.5749,3.4912,3.4497,3.2388,2.6338,2.0837,2.2956,2.0837,2.6338,3.2388,3.736,3.6793,3.6508,7.79
20020701,3.7345,3.6777,3.6491,3.6492,3.5721,3.4899,3.4457,3.2354,2.6236,2.0856,2.3844,2.0856,2.6236,3.2354,3.7345,3.6777,3.6492,7.6
20020702,3.733,3.6762,3.6474,3.6476,3.5693,3.4886,3.4417,3.2319,2.6127,2.087,2.3263,2.087,2.6127,3.2319,3.733,3.6762,3.6476,7.63
20020703,3.7315,3.6747,3.6457,3.6461,3.5666,3.4873,3.4375,3.2284,2.602,2.0883,2.3354,2.0883,2.602,3.2284,3.7315,3.6747,3.6461,7.66
20020704,3.73,3.6733,3.6439,3.6447,3.564,3.486,3.4325,3.225,2.5913,2.0892,2.3446,2.0892,2.5913,3.225,3.73,3.6733,3.6447,7.55
20020705,3.7284,3.6718,3.6422,3.6431,3.5615,3.4847,3.4275,3.2214,2.5796,2.0901,2.311,2.0901,2.5796,3.2214,3.7284,3.6718,3.6431,7.56
20020708,3.7266,3.6704,3.6405,3.6417,3.5589,3.4834,3.4224,3.2178,2.5679,2.0916,2.314,2.0916,2.5679,3.2178,3.7266,3.6704,3.6417,7.52
20020709,3.7248,3.669,3.6388,3.6403,3.5564,3.482,3.4175,3.2143,2.5569,2.0928,2.3018,2.0928,2.5569,3.2143,3.7248,3.669,3.6403,7.51
20020710,3.723,3.6676,3.6371,3.6387,3.5539,3.4806,3.4127,3.2108,2.546,2.0945,2.2987,2.0945,2.546,3.2108,3.723,3.6676,3.6387,7.3
20020711,3.7211,3.6661,3.6353,3.637,3.5513,3.4789,3.4081,3.2069,2.5349,2.0952,2.2344,2.0952,2.5349,3.2069,3.7211,3.6661,3.637,7.25
20020712,3.7193,3.6647,3.6336,3.6355,3.5487,3.4774,3.4032,3.2031,2.5238,2.0958,2.2191,2.0958,2.5238,3.2031,3.7193,3.6647,3.6355,7.21
20020715,3.7174,3.6632,3.6318,3.6339,3.546,3.4759,3.3982,3.1993,2.5126,2.0962,2.2069,2.0962,2.5126,3.1993,3.7174,3.6632,3.6339,7.32
20020716,3.7156,3.6618,3.6302,3.6323,3.5433,3.4744,3.3932,3.1952,2.5019,2.0966,2.2406,2.0966,2.5019,3.1952,3.7156,3.6618,3.6323,7.27
20020717,3.7138,3.6606,3.6285,3.6308,3.5404,3.4729,3.3884,3.1909,2.4908,2.0964,2.2252,2.0964,2.4908,3.1909,3.7138,3.6606,3.6308,7.27
20020718,3.7121,3.6592,3.6268,3.6292,3.5377,3.4715,3.3836,3.1866,2.4798,2.0968,2.2252,2.0968,2.4798,3.1866,3.7121,3.6592,3.6292,7.39
20020719,3.7105,3.6578,3.6251,3.6278,3.5349,3.4701,3.379,3.1823,2.4686,2.0973,2.262,2.0973,2.4686,3.1823,3.7105,3.6578,3.6278,7.5
20020722,3.7089,3.6564,3.6235,3.6265,3.5322,3.4688,3.3741,3.1783,2.4576,2.0981,2.2956,2.0981,2.4576,3.1783,3.7089,3.6564,3.6265,7.3
20020723,3.7072,3.6549,3.6218,3.625,3.5295,3.4673,3.3694,3.1742,2.4465,2.0988,2.2344,2.0988,2.4465,3.1742,3.7072,3.6549,3.625,7.25
20020724,3.7055,3.6534,3.62,3.6235,3.5268,3.4658,3.3646,3.1699,2.4352,2.0991,2.2191,2.0991,2.4352,3.1699,3.7055,3.6534,3.6235,7.24
20020725,3.7037,3.6518,3.6183,3.622,3.524,3.4643,3.3598,3.1654,2.424,2.0997,2.2161,2.0997,2.424,3.1654,3.7037,3.6518,3.622,7.21
20020726,3.702,3.6503,3.6166,3.6206,3.5212,3.4628,3.3552,3.1609,2.413,2.1009,2.2069,2.1009,2.413,3.1609,3.702,3.6503,3.6206,7.15
20020729,3.7004,3.6488,3.6148,3.6192,3.5184,3.4614,3.3501,3.1562,2.402,2.1022,2.1885,2.1022,2.402,3.1562,3.7004,3.6488,3.6192,7.24
20020730,3.6987,3.6474,3.6132,3.6178,3.5156,3.46,3.3447,3.1513,2.3907,2.1032,2.2161,2.1032,2.3907,3.1513,3.6987,3.6474,3.6178,7.21
20020731,3.697,3.646,3.6115,3.6164,3.5128,3.4586,3.3396,3.1463,2.3793,2.1047,2.2069,2.1047,2.3793,3.1463,3.697,3.646,3.6164,7.13
20020801,3.6953,3.6446,3.6098,3.6149,3.51,3.4571,3.3342,3.1412,2.3678,2.1061,2.1824,2.1061,2.3678,3.1412,3.6953,3.6446,3.6149,7.12
20020802,3.6936,3.6433,3.6081,3.6134,3.5069,3.4556,3.3292,3.1361,2.3566,2.1079,2.1793,2.1079,2.3566,3.1361,3.6936,3.6433,3.6134,7.19
20020805,3.6919,3.6419,3.6065,3.6119,3.504,3.4538,3.3241,3.1313,2.3457,2.1097,2.2008,2.1097,2.3457,3.1313,3.6919,3.6419,3.6119,7.15
20020806,3.6902,3.6406,3.6049,3.6105,3.5009,3.4522,3.3191,3.1264,2.3353,2.1107,2.1885,2.1107,2.3353,3.1264,3.6902,3.6406,3.6105,7.24
20020807,3.6885,3.6392,3.6033,3.6091,3.498,3.4503,3.3141,3.122,2.3248,2.1121,2.2161,2.1121,2.3248,3.122,3.6885,3.6392,3.6091,7.24
20020808,3.6868,3.6379,3.6017,3.6077,3.495,3.4482,3.309,3.1173,2.3148,2.1136,2.2161,2.1136,2.3148,3.1173,3.6868,3.6379,3.6077,7.15
20020809,3.6851,3.6366,3.6001,3.6063,3.492,3.446,3.304,3.1125,2.3059,2.1164,2.1885,2.1164,2.3059,3.1125,3.6851,3.6366,3.6063,7.15
20020812,3.6833,3.6352,3.5985,3.6049,3.4892,3.4442,3.2989,3.1079,2.2969,2.1183,2.1885,2.1183,2.2969,3.1079,3.6833,3.6352,3.6049,7.15
20020813,3.6815,3.6338,3.597,3.6035,3.4863,3.4425,3.2938,3.103,2.2867,2.1207,2.1885,2.1207,2.2867,3.103,3.6815,3.6338,3.6035,7.18
20020814,3.6798,3.6324,3.5954,3.6022,3.4834,3.4408,3.2889,3.0985,2.2764,2.1222,2.1977,2.1222,2.2764,3.0985,3.6798,3.6324,3.6022,7.23
20020815,3.6782,3.631,3.5939,3.6011,3.4802,3.4392,3.2839,3.0941,2.2661,2.1241,2.213,2.1241,2.2661,3.0941,3.6782,3.631,3.6011,7.23
20020816,3.6766,3.6296,3.5922,3.5999,3.4771,3.4375,3.2789,3.0895,2.2567,2.1257,2.213,2.1257,2.2567,3.0895,3.6766,3.6296,3.5999,7.29
20020819,3.6749,3.6282,3.5906,3.5987,3.474,3.4359,3.2741,3.0852,2.247,2.1274,2.2314,2.1274,2.247,3.0852,3.6749,3.6282,3.5987,7.25
20020820,3.6732,3.6267,3.5889,3.5974,3.4707,3.434,3.2689,3.0804,2.2372,2.1285,2.1403,2.1285,2.2372,3.0804,3.6732,3.6267,3.5974,7.39
20020821,3.6716,3.6251,3.5872,3.5963,3.4676,3.4321,3.2635,3.0756,2.2271,2.1298,2.1816,2.1298,2.2271,3.0756,3.6716,3.6251,3.5963,7.38
20020822,3.67,3.6236,3.5856,3.5952,3.4645,3.4304,3.2589,3.0708,2.2171,2.1311,2.1787,2.1311,2.2171,3.0708,3.67,3.6236,3.5952,7.39
20020823,3.6684,3.6221,3.584,3.5941,3.4615,3.4286,3.2544,3.0661,2.215,2.1322,2.1816,2.1322,2.215,3.0661,3.6684,3.6221,3.5941,7.46
20020826,3.6668,3.6205,3.5824,3.593,3.4586,3.4266,3.2498,3.0616,2.213,2.1335,2.2023,2.1335,2.213,3.0616,3.6668,3.6205,3.593,7.41
20020827,3.6651,3.6191,3.5807,3.5919,3.4556,3.4244,3.2452,3.0572,2.2111,2.1345,2.1875,2.1345,2.2111,3.0572,3.6651,3.6191,3.5919,7.36
20020828,3.6635,3.6174,3.579,3.5907,3.4526,3.4222,3.2408,3.0528,2.2094,2.1356,2.1728,2.1356,2.2094,3.0528,3.6635,3.6174,3.5907,7.35
20020829,3.6618,3.6158,3.5773,3.5893,3.4496,3.4198,3.2365,3.0483,2.2078,2.1371,2.1698,2.1371,2.2078,3.0483,3.6618,3.6158,3.5893,7.33
20020830,3.6601,3.6143,3.5755,3.588,3.4468,3.4167,3.2322,3.0448,2.2061,2.1383,2.1639,2.1383,2.2061,3.0448,3.6601,3.6143,3.588,7.34
20020902,3.6585,3.6128,3.5737,3.5867,3.444,3.4141,3.2279,3.0411,2.2046,2.1393,2.1669,2.1393,2.2046,3.0411,3.6585,3.6128,3.5867,7.29
20020903,3.6569,3.6113,3.572,3.5854,3.4412,3.4116,3.2236,3.0372,2.2031,2.14,2.1521,2.14,2.2031,3.0372,3.6569,3.6113,3.5854,7.33
20020904,3.6552,3.6097,3.5703,3.584,3.4384,3.409,3.2194,3.033,2.2019,2.1404,2.1639,2.1404,2.2019,3.033,3.6552,3.6097,3.584,7.28
20020905,3.6535,3.6081,3.5686,3.5826,3.4355,3.4064,3.2151,3.0287,2.2005,2.1404,2.1491,2.1404,2.2005,3.0287,3.6535,3.6081,3.5826,7.15
20020906,3.6518,3.6065,3.5668,3.5809,3.4326,3.4038,3.2107,3.0243,2.1992,2.1399,2.1108,2.1399,2.1992,3.0243,3.6518,3.6065,3.5809,7.12
20020909,3.6501,3.605,3.5651,3.5789,3.4297,3.4013,3.2062,3.0195,2.1978,2.1391,2.1019,2.1391,2.1978,3.0195,3.6501,3.605,3.5789,7.04
20020910,3.6484,3.6033,3.5634,3.5769,3.4267,3.3989,3.2017,3.0146,2.1961,2.1382,2.0783,2.1382,2.1961,3.0146,3.6484,3.6033,3.5769,7.02
20020911,3.6467,3.6016,3.5619,3.5749,3.4239,3.3965,3.1971,3.0098,2.1942,2.137,2.0724,2.137,2.1942,3.0098,3.6467,3.6016,3.5749,6.99
20020912,3.6449,3.5999,3.5602,3.5729,3.421,3.3942,3.1925,3.0053,2.1924,2.1363,2.0635,2.1363,2.1924,3.0053,3.6449,3.5999,3.5729,7.01
20020913,3.6432,3.5982,3.5587,3.571,3.4182,3.3918,3.1883,3.0007,2.1907,2.1359,2.0694,2.1359,2.1907,3.0007,3.6432,3.5982,3.571,7.06
20020916,3.6414,3.5966,3.5571,3.5691,3.4154,3.3893,3.1842,2.9962,2.1889,2.1352,2.0842,2.1352,2.1889,2.9962,3.6414,3.5966,3.5691,6.92
20020917,3.6395,3.5949,3.5555,3.5673,3.4126,3.3867,3.1799,2.9915,2.1869,2.1341,2.0429,2.1341,2.1869,2.9915,3.6395,3.5949,3.5673,6.91
20020918,3.6377,3.5933,3.5539,3.5655,3.4098,3.3842,3.1756,2.9869,2.185,2.1328,2.0399,2.1328,2.185,2.9869,3.6377,3.5933,3.5655,6.89
20020919,3.6358,3.5916,3.5524,3.5638,3.4069,3.3816,3.1715,2.9824,2.1832,2.1315,2.034,2.1315,2.1832,2.9824,3.6358,3.5916,3.5638,7.03
20020920,3.6341,3.5899,3.5509,3.562,3.4041,3.3792,3.1677,2.9777,2.1814,2.1302,2.0753,2.1302,2.1814,2.9777,3.6341,3.5899,3.562,6.91
20020923,3.6323,3.5883,3.5495,3.5602,3.4013,3.3763,3.1637,2.9727,2.1795,2.129,2.0399,2.129,2.1795,2.9727,3.6323,3.5883,3.5602,6.91
20020924,3.6305,3.5866,3.548,3.558,3.3985,3.3736,3.1598,2.9679,2.1774,2.1278,2.0399,2.1278,2.1774,2.9679,3.6305,3.5866,3.558,6.9
20020925,3.6288,3.5849,3.5466,3.5559,3.3957,3.3709,3.1564,2.9631,2.1755,2.1266,2.037,2.1266,2.1755,2.9631,3.6288,3.5849,3.5559,6.9
20020926,3.627,3.5833,3.5452,3.5535,3.393,3.3683,3.1531,2.9584,2.1738,2.1261,2.037,2.1261,2.1738,2.9584,3.627,3.5833,3.5535,6.86
20020927,3.6252,3.5817,3.5438,3.551,3.3903,3.3657,3.1495,2.9504,2.1721,2.1254,2.0252,2.1254,2.1721,2.9504,3.6252,3.5817,3.551,6.91
20021008,3.6234,3.5801,3.5425,3.5485,3.3877,3.3633,3.1459,2.9423,2.1701,2.1251,2.0399,2.1251,2.1701,2.9423,3.6234,3.5801,3.5485,6.83
20021009,3.6217,3.5784,3.541,3.5459,3.3849,3.3609,3.1425,2.9345,2.1681,2.1247,2.0163,2.1247,2.1681,2.9345,3.6217,3.5784,3.5459,6.77
20021010,3.6199,3.5768,3.5395,3.5434,3.3822,3.3585,3.139,2.9265,2.1661,2.1237,1.9986,2.1237,2.1661,2.9265,3.6199,3.5768,3.5434,6.59
20021011,3.6182,3.5751,3.5379,3.5404,3.3794,3.356,3.1354,2.9182,2.1638,2.1222,1.9454,2.1222,2.1638,2.9182,3.6182,3.5751,3.5404,6.65
20021014,3.6164,3.5735,3.5364,3.5375,3.3766,3.3534,3.1319,2.91,2.1615,2.1209,1.9632,2.1209,2.1615,2.91,3.6164,3.5735,3.5375,6.74
20021015,3.6147,3.5719,3.5349,3.5343,3.3738,3.3509,3.1284,2.902,2.1593,2.1196,1.9897,2.1196,2.1593,2.902,3.6147,3.5719,3.5349,6.7
20021016,3.6129,3.5702,3.5334,3.5311,3.3709,3.3484,3.125,2.8936,2.1572,2.1179,1.9779,2.1179,2.1572,2.8936,3.6129,3.5702,3.5334,6.77
20021017,3.6112,3.5686,3.5319,3.5281,3.3683,3.3458,3.1218,2.8851,2.1552,2.1168,1.9986,2.1168,2.1552,2.8851,3.6112,3.5686,3.5319,6.65
20021018,3.6094,3.5669,3.5304,3.525,3.3658,3.3433,3.1185,2.8764,2.1529,2.1153,1.9632,2.1153,2.1529,2.8764,3.6094,3.5669,3.5304,6.67
20021021,3.6076,3.5653,3.5289,3.5219,3.3632,3.3408,3.1151,2.8678,2.1508,2.114,1.9691,2.114,2.1508,2.8678,3.6076,3.5653,3.5289,6.72
20021022,3.6058,3.5637,3.5273,3.5188,3.3606,3.3379,3.1119,2.8591,2.1487,2.1128,1.9838,2.1128,2.1487,2.8591,3.6058,3.5637,3.5273,6.81
20021023,3.604,3.562,3.5259,3.5156,3.358,3.335,3.1087,2.8503,2.1467,2.1117,2.0104,2.1117,2.1467,2.8503,3.604,3.562,3.5259,6.87
20021024,3.6022,3.5605,3.5244,3.5124,3.3554,3.3322,3.1055,2.8414,2.1454,2.1111,2.0281,2.1111,2.1454,2.8414,3.6022,3.5605,3.5244,6.9
20021025,3.6003,3.5589,3.5229,3.5089,3.3527,3.3292,3.1022,2.8323,2.1433,2.11,1.9914,2.11,2.1433,2.8323,3.6003,3.5589,3.5229,6.83
20021028,3.5983,3.5572,3.5214,3.5056,3.3502,3.3263,3.0989,2.8232,2.1413,2.1086,1.9712,2.1086,2.1413,2.8232,3.5983,3.5572,3.5214,6.78
20021029,3.5963,3.5554,3.5198,3.5023,3.3476,3.3236,3.0955,2.8141,2.1393,2.1071,1.9568,2.1071,2.1393,2.8141,3.5963,3.5554,3.5198,6.86
20021030,3.5944,3.5537,3.5183,3.4991,3.3449,3.3208,3.0922,2.8052,2.1376,2.106,1.9799,2.106,2.1376,2.8052,3.5944,3.5537,3.5183,6.9
20021031,3.5924,3.5518,3.5168,3.4953,3.3421,3.3179,3.0887,2.7961,2.1357,2.105,1.9914,2.105,2.1357,2.7961,3.5924,3.5518,3.5168,6.95
20021101,3.5904,3.55,3.5154,3.4917,3.3394,3.315,3.0854,2.787,2.1339,2.104,2.0058,2.104,2.1339,2.787,3.5904,3.55,3.5154,6.99
20021104,3.5884,3.5482,3.5139,3.4883,3.3367,3.3116,3.0822,2.7779,2.1325,2.1027,2.0174,2.1027,2.1325,2.7779,3.5884,3.5482,3.5139,7.06
